,Q1_pad_bot,Q1_pad_top,ground_plane,open_to_ground_ind_stub,open_to_ground_launch_pad
Q1_pad_bot,141.7376165675324,-47.87282760961612,-83.40231979324726,-10.013133741785309,-0.012706566737137475
Q1_pad_top,-47.87282760961612,136.44448382067515,-87.23472581229817,-1.1099510596381834,-0.013074845434629674
ground_plane,-83.40231979324726,-87.23472581229817,1162.1749272046154,-938.0056504640037,-51.13439120023923
open_to_ground_ind_stub,-10.013133741785309,-1.1099510596381834,-938.0056504640037,952.0395141632224,-5.8405353565938745
open_to_ground_launch_pad,-0.012706566737137475,-0.013074845434629674,-51.13439120023923,-5.8405353565938745,56.8820911608683
