iter # | # nodes | #3D elem |  dt (s) |   t (s) |   open_to_ground_ind_stub |   open_to_ground_ind_stub |   open_to_ground_ind_stub |   open_to_ground_ind_stub |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_top |                Q1_pad_top |                Q1_pad_top |                Q1_pad_top |                Q1_pad_bot |                Q1_pad_bot |                Q1_pad_bot |                Q1_pad_bot |                Q1_pad_bot | open_to_ground_launch_pad | open_to_ground_launch_pad | open_to_ground_launch_pad | open_to_ground_launch_pad | open_to_ground_launch_pad |              ground_plane |              ground_plane |              ground_plane |              ground_plane |              ground_plane
       |         |          |         |         |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_bot | open_to_ground_launch_pad |              ground_plane |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_bot | open_to_ground_launch_pad |              ground_plane |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_bot | open_to_ground_launch_pad |              ground_plane |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_bot | open_to_ground_launch_pad |              ground_plane |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_bot | open_to_ground_launch_pad |              ground_plane
     0 |   14027 |    66880 |     2.3 |     2.3 |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         -
     1 |   30334 |   126507 |    24.4 |    26.7 |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         -
     2 |   85340 |   394178 |    44.4 |    71.1 |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         -
     3 |  201499 |   968370 |    94.6 |   165.7 |              +7.01257e-01 |              +8.16171e-01 |              +7.93258e-01 |              +1.34167e+00 |              +7.83879e-01 |              +8.16171e-01 |              +1.78183e-01 |              +5.33458e-01 |              +9.04555e-01 |              +1.21129e-01 |              +7.93258e-01 |              +5.33458e-01 |              +2.17555e-01 |              +7.78073e-01 |              +5.83936e-02 |              +1.34167e+00 |              +9.04555e-01 |              +7.78073e-01 |              +4.40670e-01 |              +4.67747e-01 |              +7.83879e-01 |              +1.21129e-01 |              +5.83936e-02 |              +4.67747e-01 |              +7.62794e-01
     4 |  317335 |  1523780 |   174.4 |   340.1 |              +3.05755e-01 |              +7.50223e-02 |              +3.65908e-02 |              +1.00532e+00 |              +4.13739e-01 |              +7.50223e-02 |              +7.99788e-03 |              +1.28645e-02 |              +2.46993e-02 |              +3.40480e-02 |              +3.65908e-02 |              +1.28645e-02 |              +4.91842e-03 |              +2.33382e-02 |              +3.58004e-02 |              +1.00532e+00 |              +2.46993e-02 |              +2.33382e-02 |              +1.19322e-01 |              +2.34295e-02 |              +4.13739e-01 |              +3.40480e-02 |              +3.58004e-02 |              +2.34295e-02 |              +4.22061e-01
     5 |  513982 |  2503127 |   286.4 |   626.5 |              +7.99325e-02 |              +1.68714e-02 |              +1.88683e-02 |              +1.06650e-01 |              +1.08378e-01 |              +1.68714e-02 |              +7.24577e-03 |              +1.28449e-02 |              +3.16282e-02 |              +7.40384e-03 |              +1.88683e-02 |              +1.28449e-02 |              +3.63117e-03 |              +3.09015e-02 |              +6.26734e-03 |              +1.06650e-01 |              +3.16282e-02 |              +3.09015e-02 |              +2.72965e-02 |              +2.33887e-02 |              +1.08378e-01 |              +7.40384e-03 |              +6.26734e-03 |              +2.33887e-02 |              +1.08617e-01
     6 |  815085 |  4054052 |   502.6 |  1129.1 |              +5.82861e-02 |              +1.79593e-02 |              +3.27983e-03 |              +6.32912e-02 |              +5.15362e-02 |              +1.79593e-02 |              +8.22729e-03 |              +3.68274e-03 |              +3.09880e-02 |              +1.03103e-02 |              +3.27983e-03 |              +3.68274e-03 |              +5.12820e-03 |              +2.95266e-02 |              +1.01408e-02 |              +6.32912e-02 |              +3.09880e-02 |              +2.95266e-02 |              +6.84336e-03 |              +4.25524e-03 |              +5.15362e-02 |              +1.03103e-02 |              +1.01408e-02 |              +4.25524e-03 |              +3.46378e-02
     7 | 1279746 |  6432534 |   844.4 |  1973.5 |              +3.74247e-02 |              +1.87326e-02 |              +4.15153e-03 |              +2.96680e-02 |              +3.83920e-02 |              +1.87326e-02 |              +8.47170e-03 |              +5.24049e-03 |              +2.72744e-02 |              +1.12485e-02 |              +4.15153e-03 |              +5.24049e-03 |              +6.35618e-03 |              +2.68866e-02 |              +1.05509e-02 |              +2.96680e-02 |              +2.72744e-02 |              +2.68866e-02 |              +2.55045e-03 |              +5.99602e-03 |              +3.83920e-02 |              +1.12485e-02 |              +1.05509e-02 |              +5.99602e-03 |              +2.97085e-02
