,Q1_pad_bot,Q1_pad_top,ground_plane,open_to_ground_ind_stub,open_to_ground_launch_pad
Q1_pad_bot,141.1543020554739,-47.520395204893354,-83.24954389345896,-10.002121977172308,-0.012683029772609003
Q1_pad_top,-47.520395204893354,135.94823681998864,-87.07325977525745,-1.1032343986692967,-0.013049814350751072
ground_plane,-83.24954389345896,-87.07325977525745,1162.0264598669005,-937.7869883463932,-51.158390443451445
open_to_ground_ind_stub,-10.002121977172308,-1.1032343986692967,-937.7869883463932,951.4832396937358,-5.837718013651336
open_to_ground_launch_pad,-0.012683029772609003,-0.013049814350751072,-51.158390443451445,-5.837718013651336,56.902531371439956
