iter # | # nodes | #3D elem |  dt (s) |   t (s) |   open_to_ground_ind_stub |   open_to_ground_ind_stub |   open_to_ground_ind_stub |   open_to_ground_ind_stub |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_top |                Q1_pad_top |                Q1_pad_top |                Q1_pad_top |                Q1_pad_bot |                Q1_pad_bot |                Q1_pad_bot |                Q1_pad_bot |                Q1_pad_bot | open_to_ground_launch_pad | open_to_ground_launch_pad | open_to_ground_launch_pad | open_to_ground_launch_pad | open_to_ground_launch_pad |              ground_plane |              ground_plane |              ground_plane |              ground_plane |              ground_plane
       |         |          |         |         |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_bot | open_to_ground_launch_pad |              ground_plane |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_bot | open_to_ground_launch_pad |              ground_plane |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_bot | open_to_ground_launch_pad |              ground_plane |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_bot | open_to_ground_launch_pad |              ground_plane |   open_to_ground_ind_stub |                Q1_pad_top |                Q1_pad_bot | open_to_ground_launch_pad |              ground_plane
     0 |   14063 |    67059 |     2.3 |     2.3 |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         -
     1 |   29893 |   123638 |    25.0 |    27.3 |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         -
     2 |   85787 |   389232 |    47.3 |    74.7 |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         - |                         -
     3 |  182127 |   857228 |    95.4 |   170.0 |              +7.07936e-01 |              +8.14920e-01 |              +8.60570e-01 |              +1.43444e+00 |              +7.83477e-01 |              +8.14920e-01 |              +2.14850e-01 |              +5.95019e-01 |              +9.73305e-01 |              +1.42319e-01 |              +8.60570e-01 |              +5.95019e-01 |              +2.86337e-01 |              +7.92344e-01 |              +1.07896e-01 |              +1.43444e+00 |              +9.73305e-01 |              +7.92344e-01 |              +4.81366e-01 |              +5.44529e-01 |              +7.83477e-01 |              +1.42319e-01 |              +1.07896e-01 |              +5.44529e-01 |              +7.57984e-01
     4 |  307359 |  1473153 |   174.1 |   344.1 |              +3.22151e-01 |              +8.45422e-02 |              +6.03091e-02 |              +1.05089e+00 |              +4.43625e-01 |              +8.45422e-02 |              +5.97923e-03 |              +2.29778e-02 |              +2.66313e-02 |              +3.89296e-02 |              +6.03091e-02 |              +2.29778e-02 |              +3.82026e-02 |              +2.53512e-02 |              +4.39573e-02 |              +1.05089e+00 |              +2.66313e-02 |              +2.53512e-02 |              +2.23787e-01 |              +8.09792e-02 |              +4.43625e-01 |              +3.89296e-02 |              +4.39573e-02 |              +8.09792e-02 |              +4.52106e-01
     5 |  505195 |  2459466 |   297.4 |   641.5 |              +4.61768e-02 |              +1.36582e-02 |              +1.54531e-02 |              +5.87701e-02 |              +5.81833e-02 |              +1.36582e-02 |              +5.96522e-03 |              +1.66013e-02 |              +3.74761e-02 |              +7.03899e-03 |              +1.54531e-02 |              +1.66013e-02 |              +8.77393e-03 |              +3.64686e-02 |              +7.46878e-03 |              +5.87701e-02 |              +3.74761e-02 |              +3.64686e-02 |              +2.21277e-02 |              +2.53332e-02 |              +5.81833e-02 |              +7.03899e-03 |              +7.46878e-03 |              +2.53332e-02 |              +6.75500e-02
     6 |  804606 |  4001701 |   509.9 |  1151.3 |              +5.69012e-02 |              +1.90873e-02 |              +5.29183e-03 |              +7.13887e-02 |              +4.92199e-02 |              +1.90873e-02 |              +6.95586e-03 |              +3.53845e-03 |              +3.39949e-02 |              +7.43650e-03 |              +5.29183e-03 |              +3.53845e-03 |              +6.83945e-03 |              +3.38527e-02 |              +1.09409e-02 |              +7.13887e-02 |              +3.39949e-02 |              +3.38527e-02 |              +1.04421e-02 |              +5.45733e-03 |              +4.92199e-02 |              +7.43650e-03 |              +1.09409e-02 |              +5.45733e-03 |              +3.20892e-02
     7 | 1268399 |  6376458 |   851.2 |  2002.5 |              +3.65950e-02 |              +1.92950e-02 |              +4.16203e-03 |              +4.52656e-02 |              +3.69401e-02 |              +1.92950e-02 |              +6.77734e-03 |              +3.74214e-03 |              +3.00484e-02 |              +9.62488e-03 |              +4.16203e-03 |              +3.74214e-03 |              +6.35279e-03 |              +2.98627e-02 |              +1.07532e-02 |              +4.52656e-02 |              +3.00484e-02 |              +2.98627e-02 |              +3.99498e-03 |              +6.30867e-03 |              +3.69401e-02 |              +9.62488e-03 |              +1.07532e-02 |              +6.30867e-03 |              +2.77491e-02
