,Q1_pad_bot,Q1_pad_top,ground_plane,open_to_ground_ind_stub,open_to_ground_launch_pad
Q1_pad_bot,143.0451804041611,-48.01678573026165,-84.64135799601185,-9.960467580232297,-0.012791614034056084
Q1_pad_top,-48.01678573026165,137.83480225201188,-88.46226439977873,-1.0951572448883793,-0.01315438826628729
ground_plane,-84.64135799601185,-88.46226439977873,1164.9125982119497,-938.0217324996268,-51.13581474515169
open_to_ground_ind_stub,-9.960467580232297,-1.0951572448883793,-938.0217324996268,951.7276560441011,-5.846085358646603
open_to_ground_launch_pad,-0.012791614034056084,-0.01315438826628729,-51.13581474515169,-5.846085358646603,56.89098621959968
